"2014-23-03 18:51:10","4800eef5d3","3.5"
"2014-23-03 18:51:11","4800eef5d3","3.5"
"2014-23-03 18:51:11","4800eef5d3","3.5"
"2014-23-03 18:51:12","4800eef5d3","3.5"
"2014-23-03 18:51:12","4800eef5d3","3.5"
"2014-23-03 18:51:13","4800eef5d3","3.5"
"2014-23-03 18:51:13","4800eef5d3","3.5"
